Sqft,Floor,Bedroom,Living.Room,Bathroom,Price
853.92,5.0,2.0,1.0,2.0,41000.0
1540.614,3.0,3.0,2.0,2.0,57400.0
1245.3,6.0,3.0,1.0,1.0,52500.0
1074.516,1.0,4.0,2.0,1.0,33800.0
3095.46,5.0,5.0,1.0,1.0,116000.0
1576.194,3.0,4.0,1.0,2.0,63000.0
996.24,10.0,4.0,1.0,2.0,53700.0
1419.642,4.0,4.0,2.0,2.0,54500.0
1956.9,2.0,5.0,2.0,2.0,70100.0
2668.5,5.0,2.0,2.0,2.0,100600.0
1569.078,2.0,3.0,1.0,3.0,65000.0
878.826,5.0,6.0,2.0,2.0,36600.0
640.44,7.0,2.0,1.0,3.0,40400.0
1515.708,2.0,3.0,1.0,1.0,55700.0
3558.0,3.0,3.0,2.0,2.0,128700.0
1779.0,2.0,3.0,1.0,2.0,68700.0
1384.062,9.0,1.0,2.0,5.0,73000.0
1700.724,6.0,3.0,1.0,3.0,76100.0
1376.946,2.0,2.0,1.0,2.0,54700.0
2063.64,7.0,3.0,2.0,2.0,82300.0
2543.97,4.0,3.0,2.0,2.0,94500.0
1423.2,6.0,2.0,2.0,2.0,58200.0
1359.156,4.0,2.0,2.0,3.0,56500.0
889.5,4.0,3.0,2.0,2.0,36000.0
2138.358,9.0,4.0,0.0,3.0,100700.0
1754.094,3.0,3.0,2.0,1.0,61200.0
693.81,8.0,2.0,2.0,2.0,35600.0
711.6,8.0,1.0,2.0,3.0,40200.0
2543.97,7.0,3.0,1.0,1.0,100000.0
718.716,9.0,5.0,2.0,2.0,37500.0
1184.814,2.0,3.0,2.0,1.0,39500.0
3558.0,4.0,2.0,2.0,1.0,126800.0
1956.9,5.0,5.0,2.0,3.0,78700.0
1839.486,12.0,3.0,2.0,2.0,82300.0
1956.9,4.0,3.0,2.0,2.0,73700.0
2184.612,3.0,3.0,1.0,2.0,84700.0
1480.128,9.0,3.0,1.0,2.0,69400.0
1127.886,4.0,2.0,1.0,3.0,52800.0
1444.548,2.0,2.0,1.0,2.0,57100.0
3664.74,5.0,1.0,1.0,1.0,136800.0
711.6,12.0,3.0,1.0,1.0,43200.0
5760.402,6.0,4.0,1.0,2.0,215700.0
3775.038,3.0,2.0,2.0,2.0,136600.0
1956.9,4.0,3.0,2.0,1.0,70000.0
640.44,3.0,4.0,2.0,2.0,25400.0
1263.09,6.0,2.0,2.0,2.0,52500.0
1885.74,4.0,3.0,1.0,2.0,75700.0
1163.466,7.0,3.0,2.0,2.0,50400.0
1366.272,6.0,3.0,3.0,1.0,47800.0
1700.724,9.0,4.0,2.0,2.0,72500.0
2408.766,5.0,2.0,2.0,2.0,91500.0
4981.2,19.0,3.0,2.0,2.0,204600.0
3255.57,9.0,1.0,2.0,1.0,124300.0
782.76,2.0,4.0,2.0,2.0,28800.0
1408.968,3.0,3.0,1.0,2.0,57200.0
1839.486,2.0,3.0,1.0,2.0,70900.0
1789.674,6.0,2.0,2.0,2.0,71200.0
1832.37,8.0,3.0,2.0,1.0,72000.0
711.6,11.0,2.0,2.0,1.0,37300.0
711.6,2.0,3.0,2.0,2.0,26500.0
1707.84,2.0,4.0,2.0,1.0,57800.0
796.992,4.0,2.0,1.0,2.0,37400.0
853.92,4.0,3.0,2.0,5.0,45900.0
2067.198,7.0,3.0,2.0,2.0,82400.0
1487.244,9.0,2.0,3.0,2.0,60800.0
2138.358,8.0,2.0,2.0,1.0,83000.0
1451.664,3.0,3.0,2.0,3.0,58000.0
711.6,5.0,4.0,2.0,2.0,31100.0
711.6,3.0,2.0,2.0,5.0,39400.0
1529.94,4.0,3.0,2.0,1.0,54900.0
1707.84,9.0,2.0,2.0,1.0,69300.0
1779.0,13.0,3.0,2.0,2.0,81800.0
1743.42,4.0,1.0,2.0,1.0,62800.0
1387.62,2.0,2.0,2.0,2.0,50600.0
1231.068,2.0,4.0,2.0,1.0,40900.0
925.08,2.0,1.0,0.0,2.0,43400.0
1177.698,2.0,2.0,2.0,2.0,43100.0
359.358,3.0,2.0,2.0,3.0,19500.0
711.6,4.0,3.0,2.0,1.0,25900.0
2277.12,8.0,3.0,2.0,2.0,91400.0
925.08,6.0,3.0,1.0,1.0,41200.0
843.246,6.0,3.0,0.0,2.0,46500.0
533.7,2.0,1.0,1.0,2.0,25100.0
2312.7,4.0,4.0,2.0,1.0,82400.0
1337.808,3.0,3.0,2.0,2.0,50200.0
2540.412,5.0,3.0,2.0,2.0,95900.0
1419.642,7.0,4.0,2.0,2.0,59300.0
2255.772,7.0,2.0,2.0,1.0,85500.0
469.656,17.0,2.0,2.0,1.0,38300.0
925.08,3.0,1.0,2.0,2.0,36000.0
1174.14,5.0,3.0,1.0,2.0,52100.0
889.5,2.0,1.0,2.0,1.0,29400.0
1540.614,3.0,1.0,2.0,2.0,57700.0
2138.358,13.0,3.0,2.0,1.0,90800.0
2558.202,11.0,3.0,2.0,1.0,102400.0
1366.272,5.0,1.0,2.0,2.0,54800.0
1174.14,7.0,2.0,2.0,3.0,54700.0
818.34,1.0,2.0,2.0,1.0,25100.0
1255.974,2.0,4.0,1.0,2.0,50000.0
1515.708,7.0,3.0,2.0,2.0,62900.0
1359.156,2.0,2.0,1.0,2.0,54100.0
711.6,2.0,2.0,2.0,2.0,26600.0
711.6,7.0,1.0,2.0,2.0,34800.0
1298.67,19.0,1.0,2.0,2.0,74800.0
889.5,19.0,1.0,2.0,2.0,60300.0
1529.94,6.0,1.0,2.0,1.0,58400.0
711.6,8.0,3.0,2.0,1.0,32300.0
754.296,4.0,2.0,2.0,1.0,27600.0
1544.172,8.0,3.0,2.0,1.0,61800.0
1601.1,10.0,2.0,2.0,3.0,74600.0
1889.298,6.0,3.0,2.0,2.0,74500.0
1270.206,4.0,2.0,2.0,2.0,49600.0
604.86,4.0,4.0,2.0,1.0,22000.0
1889.298,10.0,2.0,2.0,1.0,77400.0
925.08,2.0,3.0,2.0,2.0,34000.0
1487.244,10.0,2.0,2.0,1.0,63100.0
1672.26,8.0,2.0,2.0,1.0,66500.0
711.6,3.0,2.0,2.0,2.0,28200.0
1469.454,3.0,3.0,2.0,1.0,51100.0
893.058,3.0,3.0,2.0,2.0,34500.0
2006.712,8.0,4.0,2.0,3.0,85400.0
1423.2,5.0,2.0,2.0,2.0,56600.0
1355.598,2.0,2.0,2.0,1.0,45700.0
2134.8,2.0,1.0,2.0,1.0,73400.0
1700.724,11.0,1.0,2.0,1.0,72500.0
711.6,7.0,5.0,2.0,1.0,30400.0
711.6,4.0,3.0,2.0,1.0,25900.0
1996.038,7.0,3.0,1.0,2.0,84400.0
2170.38,5.0,4.0,2.0,1.0,78900.0
1992.48,1.0,2.0,0.0,2.0,79400.0
900.174,1.0,4.0,2.0,2.0,31400.0
1779.0,10.0,4.0,1.0,1.0,77600.0
1099.422,8.0,3.0,2.0,2.0,49800.0
1892.856,8.0,2.0,3.0,1.0,69800.0
377.148,6.0,3.0,3.0,2.0,16500.0
1063.842,12.0,2.0,2.0,2.0,55100.0
1515.708,2.0,1.0,1.0,2.0,59800.0
1352.04,5.0,4.0,2.0,1.0,50000.0
843.246,9.0,6.0,2.0,2.0,41800.0
3664.74,6.0,3.0,2.0,2.0,137300.0
2444.346,5.0,2.0,2.0,1.0,89000.0
1352.04,5.0,4.0,2.0,2.0,53700.0
1672.26,2.0,4.0,2.0,2.0,60300.0
1419.642,4.0,4.0,2.0,2.0,54500.0
1195.488,13.0,4.0,2.0,1.0,57300.0
1067.4,6.0,2.0,2.0,1.0,41900.0
732.948,2.0,3.0,2.0,3.0,31000.0
4643.19,5.0,2.0,2.0,2.0,170500.0
2067.198,3.0,4.0,2.0,1.0,72100.0
2063.64,8.0,2.0,1.0,2.0,88600.0
1885.74,5.0,4.0,2.0,2.0,72600.0
1067.4,6.0,4.0,1.0,2.0,49800.0
2383.86,2.0,3.0,2.0,2.0,85600.0
782.76,6.0,4.0,2.0,1.0,31500.0
1106.538,8.0,5.0,2.0,2.0,49700.0
1771.884,4.0,3.0,2.0,2.0,67200.0
1138.56,3.0,4.0,2.0,1.0,39200.0
1871.508,4.0,4.0,1.0,2.0,75000.0
2963.814,11.0,3.0,2.0,2.0,120500.0
964.218,6.0,3.0,2.0,1.0,38100.0
1704.282,10.0,3.0,2.0,2.0,74400.0
996.24,4.0,1.0,1.0,2.0,44600.0
1732.746,8.0,3.0,1.0,2.0,76700.0
925.08,4.0,3.0,2.0,1.0,33500.0
359.358,4.0,3.0,1.0,2.0,21700.0
1576.194,10.0,2.0,2.0,2.0,70000.0
604.86,2.0,2.0,2.0,1.0,19100.0
3558.0,5.0,2.0,2.0,3.0,135800.0
747.18,5.0,4.0,2.0,2.0,32300.0
796.992,4.0,2.0,2.0,2.0,32900.0
3664.74,9.0,4.0,2.0,2.0,141900.0
2145.474,7.0,2.0,2.0,2.0,85300.0
3063.438,4.0,4.0,2.0,2.0,112600.0
732.948,10.0,2.0,1.0,2.0,44700.0
1387.62,5.0,3.0,2.0,1.0,51400.0
711.6,2.0,1.0,2.0,2.0,26800.0
925.08,3.0,3.0,2.0,3.0,39300.0
1305.786,8.0,2.0,2.0,2.0,57300.0
960.66,4.0,3.0,2.0,2.0,38500.0
772.086,3.0,4.0,2.0,3.0,33800.0
1921.32,1.0,3.0,2.0,1.0,63900.0
604.86,11.0,4.0,2.0,1.0,33200.0
583.512,4.0,2.0,1.0,2.0,29800.0
1174.14,3.0,3.0,2.0,4.0,51900.0
1284.438,8.0,1.0,2.0,2.0,56700.0
2134.8,2.0,3.0,1.0,2.0,81300.0
868.152,1.0,4.0,1.0,2.0,34700.0
1423.2,6.0,4.0,2.0,2.0,57800.0
2134.8,12.0,2.0,2.0,1.0,89200.0
3775.038,5.0,3.0,2.0,2.0,139600.0
1191.93,5.0,2.0,2.0,1.0,44700.0
640.44,1.0,2.0,2.0,1.0,18800.0
1601.1,13.0,3.0,2.0,3.0,79200.0
2540.412,4.0,3.0,2.0,2.0,94300.0
1135.002,5.0,3.0,2.0,1.0,42500.0
569.28,7.0,3.0,1.0,1.0,30200.0
1174.14,3.0,4.0,2.0,1.0,40500.0
1458.78,5.0,3.0,2.0,2.0,57700.0
711.6,3.0,2.0,2.0,1.0,24500.0
587.07,4.0,3.0,2.0,2.0,25300.0
925.08,11.0,3.0,1.0,2.0,52900.0
2227.308,2.0,4.0,2.0,2.0,79900.0
1971.132,2.0,1.0,3.0,1.0,63100.0
448.308,3.0,3.0,2.0,2.0,18800.0
1152.792,2.0,4.0,2.0,1.0,38200.0
889.5,5.0,3.0,2.0,2.0,37600.0
1515.708,8.0,5.0,2.0,1.0,60400.0
1889.298,4.0,2.0,3.0,2.0,67000.0
583.512,4.0,3.0,2.0,1.0,21400.0
1921.32,3.0,1.0,2.0,2.0,71200.0
640.44,2.0,4.0,2.0,2.0,23800.0
1551.288,8.0,3.0,1.0,1.0,66500.0
370.032,8.0,2.0,2.0,1.0,20400.0
1494.36,10.0,4.0,2.0,2.0,66800.0
1270.206,6.0,3.0,2.0,1.0,48900.0
1494.36,1.0,2.0,2.0,2.0,52700.0
2052.966,11.0,1.0,2.0,1.0,84900.0
2540.412,11.0,1.0,1.0,2.0,110400.0
1487.244,3.0,4.0,2.0,2.0,55300.0
2081.43,4.0,3.0,2.0,4.0,85600.0
3558.0,9.0,3.0,1.0,1.0,139100.0
1899.972,4.0,4.0,2.0,2.0,71500.0
1227.51,7.0,4.0,2.0,1.0,48800.0
533.7,4.0,1.0,2.0,1.0,20000.0
1996.038,2.0,4.0,2.0,3.0,75400.0
925.08,2.0,2.0,2.0,3.0,37900.0
1465.896,15.0,2.0,1.0,2.0,78600.0
5856.468,5.0,2.0,2.0,2.0,213400.0
925.08,5.0,4.0,2.0,1.0,34900.0
996.24,3.0,1.0,2.0,2.0,38500.0
1127.886,4.0,3.0,2.0,2.0,44400.0
1245.3,2.0,4.0,2.0,2.0,45200.0
1700.724,5.0,4.0,2.0,1.0,62300.0
889.5,6.0,2.0,1.0,1.0,40100.0
2408.766,10.0,3.0,1.0,1.0,100100.0
1102.98,9.0,3.0,2.0,2.0,51500.0
1245.3,7.0,3.0,2.0,2.0,53300.0
1102.98,19.0,4.0,3.0,2.0,62800.0
3255.57,2.0,1.0,2.0,1.0,113100.0
1956.9,9.0,5.0,1.0,3.0,89600.0
1480.128,7.0,3.0,2.0,2.0,61600.0
1540.614,6.0,2.0,1.0,2.0,66900.0
2120.568,5.0,2.0,2.0,1.0,77500.0
1551.288,7.0,1.0,2.0,2.0,64500.0
601.302,3.0,2.0,2.0,1.0,20600.0
1910.646,4.0,3.0,2.0,1.0,68300.0
693.81,4.0,4.0,2.0,2.0,28900.0
1892.856,11.0,3.0,1.0,1.0,83400.0
1825.254,2.0,2.0,2.0,2.0,66000.0
754.296,2.0,4.0,2.0,2.0,27800.0
2134.8,3.0,2.0,2.0,2.0,78600.0
1245.3,5.0,3.0,1.0,1.0,50900.0
889.5,1.0,3.0,2.0,2.0,31200.0
3558.0,6.0,1.0,2.0,1.0,130200.0
1494.36,4.0,3.0,3.0,2.0,52800.0
523.026,2.0,1.0,1.0,3.0,28400.0
1707.84,7.0,2.0,2.0,3.0,73600.0
1366.272,2.0,3.0,1.0,1.0,50400.0
1366.272,10.0,2.0,2.0,2.0,62600.0
1779.0,4.0,3.0,2.0,2.0,67400.0
796.992,19.0,3.0,1.0,2.0,61200.0
2134.8,5.0,4.0,2.0,5.0,92600.0
711.6,3.0,3.0,1.0,2.0,32600.0
2700.522,5.0,4.0,2.0,2.0,101400.0
1426.758,2.0,2.0,2.0,1.0,48200.0
1579.752,5.0,2.0,2.0,1.0,58400.0
1522.824,1.0,1.0,2.0,1.0,50200.0
2170.38,1.0,3.0,2.0,3.0,80200.0
1889.298,6.0,4.0,2.0,2.0,74300.0
843.246,1.0,2.0,2.0,2.0,29700.0
967.776,2.0,3.0,2.0,3.0,39300.0
3255.57,10.0,3.0,1.0,2.0,133700.0
1754.094,6.0,3.0,2.0,2.0,69700.0
1732.746,9.0,3.0,2.0,2.0,73800.0
1839.486,3.0,3.0,2.0,2.0,67900.0
1099.422,4.0,4.0,2.0,1.0,39500.0
722.274,6.0,4.0,1.0,2.0,37600.0
857.478,3.0,4.0,1.0,2.0,37600.0
2255.772,3.0,2.0,2.0,2.0,82900.0
1102.98,4.0,4.0,2.0,2.0,43300.0
711.6,2.0,2.0,2.0,3.0,30400.0
711.6,5.0,2.0,2.0,2.0,31400.0
1707.84,14.0,4.0,1.0,3.0,88900.0
3255.57,5.0,4.0,1.0,2.0,125600.0
1174.14,3.0,2.0,2.0,2.0,44600.0
893.058,11.0,3.0,2.0,2.0,47300.0
1971.132,5.0,3.0,2.0,2.0,75800.0
1423.2,5.0,4.0,2.0,1.0,52500.0
1565.52,8.0,2.0,2.0,1.0,62700.0
1487.244,7.0,4.0,2.0,2.0,61700.0
843.246,3.0,1.0,2.0,2.0,33100.0
1227.51,8.0,4.0,2.0,2.0,54100.0
925.08,8.0,3.0,2.0,3.0,47300.0
1529.94,5.0,2.0,2.0,2.0,60400.0
1366.272,7.0,4.0,2.0,2.0,57400.0
462.54,7.0,1.0,0.0,1.0,31300.0
533.7,2.0,1.0,2.0,4.0,28000.0
1102.98,10.0,2.0,1.0,1.0,54100.0
1067.4,3.0,3.0,2.0,2.0,40600.0
1789.674,11.0,3.0,2.0,2.0,79000.0
1956.9,11.0,2.0,1.0,2.0,89600.0
665.346,21.0,2.0,2.0,3.0,59100.0
718.716,9.0,4.0,2.0,1.0,34000.0
1914.204,7.0,2.0,2.0,1.0,73400.0
996.24,8.0,2.0,1.0,2.0,50800.0
772.086,6.0,4.0,2.0,2.0,34800.0
1889.298,6.0,4.0,1.0,2.0,78800.0
2262.888,6.0,2.0,2.0,2.0,87900.0
1352.04,6.0,3.0,2.0,2.0,55500.0
789.876,5.0,4.0,2.0,5.0,45000.0
1487.244,8.0,3.0,2.0,2.0,63500.0
572.838,14.0,4.0,2.0,1.0,36800.0
1889.298,1.0,2.0,3.0,2.0,62200.0
1209.72,18.0,1.0,2.0,2.0,70000.0
861.036,2.0,3.0,2.0,1.0,28000.0
1814.58,5.0,5.0,0.0,1.0,75200.0
889.5,6.0,3.0,2.0,1.0,35400.0
1423.2,15.0,2.0,2.0,2.0,72600.0
1601.1,18.0,3.0,2.0,2.0,83500.0
1889.298,6.0,3.0,1.0,2.0,79000.0
391.38,5.0,3.0,2.0,2.0,19900.0
462.54,6.0,4.0,2.0,1.0,20100.0
1697.166,4.0,2.0,2.0,1.0,61000.0
1857.276,8.0,1.0,1.0,2.0,81500.0
1992.48,4.0,3.0,2.0,2.0,75000.0
2298.468,5.0,4.0,2.0,2.0,87200.0
1177.698,2.0,3.0,2.0,2.0,42900.0
1245.3,5.0,4.0,2.0,3.0,53700.0
3255.57,10.0,3.0,1.0,1.0,130000.0
2134.8,3.0,2.0,1.0,1.0,79400.0
2134.8,4.0,5.0,2.0,2.0,79600.0
949.986,3.0,4.0,2.0,3.0,40000.0
2134.8,7.0,3.0,2.0,1.0,81100.0
3255.57,10.0,4.0,2.0,1.0,125300.0
1707.84,2.0,4.0,2.0,1.0,57800.0
914.406,7.0,2.0,2.0,2.0,41800.0
683.136,5.0,3.0,2.0,2.0,30300.0
2383.86,6.0,3.0,1.0,2.0,96500.0
1515.708,2.0,3.0,3.0,2.0,50400.0
1921.32,5.0,1.0,2.0,2.0,74400.0
1732.746,10.0,3.0,2.0,2.0,75400.0
789.876,4.0,3.0,2.0,2.0,32400.0
2768.124,4.0,1.0,2.0,2.0,102800.0
1779.0,8.0,3.0,2.0,2.0,73800.0
1188.372,4.0,2.0,1.0,2.0,51200.0
846.804,8.0,3.0,2.0,2.0,40800.0
2490.6,4.0,4.0,2.0,1.0,88700.0
768.528,11.0,1.0,2.0,2.0,43200.0
2184.612,1.0,3.0,2.0,2.0,77000.0
2081.43,5.0,3.0,2.0,3.0,83400.0
1526.382,13.0,2.0,2.0,2.0,73000.0
1956.9,2.0,3.0,1.0,1.0,71300.0
1515.708,8.0,4.0,1.0,2.0,68800.0
2134.8,6.0,4.0,2.0,1.0,79300.0
782.76,4.0,3.0,2.0,2.0,32200.0
796.992,2.0,2.0,2.0,2.0,29700.0
2590.224,10.0,2.0,2.0,2.0,105900.0
1223.952,4.0,2.0,2.0,2.0,48000.0
1223.952,6.0,4.0,2.0,2.0,50800.0
1316.46,2.0,3.0,2.0,1.0,44100.0
1223.952,10.0,3.0,1.0,3.0,65600.0
949.986,2.0,2.0,2.0,5.0,46300.0
818.34,5.0,2.0,2.0,2.0,35200.0
1601.1,14.0,2.0,2.0,1.0,73600.0
3255.57,3.0,4.0,1.0,3.0,126100.0
3202.2,5.0,4.0,2.0,1.0,115400.0
1565.52,11.0,3.0,1.0,2.0,75600.0
996.24,6.0,4.0,2.0,2.0,42700.0
2938.908,13.0,4.0,1.0,3.0,130900.0
2184.612,1.0,4.0,2.0,1.0,73000.0
1423.2,7.0,3.0,2.0,2.0,59600.0
1380.504,5.0,4.0,2.0,3.0,58500.0
2138.358,11.0,1.0,2.0,2.0,91700.0
1458.78,18.0,3.0,2.0,2.0,78500.0
3173.736,2.0,2.0,1.0,2.0,118200.0
2184.612,6.0,4.0,2.0,2.0,84800.0
2700.522,3.0,1.0,2.0,2.0,98800.0
1227.51,10.0,2.0,2.0,2.0,57700.0
800.55,8.0,3.0,2.0,1.0,35500.0
1515.708,3.0,1.0,2.0,2.0,56900.0
914.406,8.0,1.0,2.0,1.0,39900.0
1707.84,7.0,3.0,2.0,1.0,66000.0
1423.2,2.0,2.0,2.0,1.0,48100.0
426.96,8.0,3.0,3.0,3.0,25200.0
768.528,2.0,4.0,2.0,2.0,28300.0
1067.4,6.0,3.0,1.0,1.0,46200.0
1138.56,11.0,4.0,2.0,1.0,52000.0
2081.43,5.0,2.0,1.0,2.0,84400.0
754.296,6.0,4.0,1.0,5.0,49900.0
2590.224,8.0,2.0,2.0,2.0,102700.0
2067.198,5.0,3.0,2.0,1.0,75500.0
914.406,4.0,6.0,2.0,2.0,36300.0
590.628,5.0,2.0,2.0,1.0,23400.0
1163.466,6.0,2.0,2.0,2.0,49000.0
2262.888,2.0,3.0,2.0,2.0,81300.0
1992.48,7.0,1.0,2.0,2.0,80100.0
846.804,11.0,4.0,2.0,2.0,45500.0
2782.356,4.0,3.0,2.0,2.0,102900.0
3735.9,9.0,3.0,2.0,1.0,140900.0
1366.272,10.0,3.0,2.0,1.0,58700.0
2255.772,4.0,2.0,1.0,2.0,89000.0
718.716,6.0,2.0,2.0,2.0,33300.0
2134.8,12.0,1.0,2.0,2.0,93100.0
601.302,21.0,3.0,2.0,3.0,56700.0
1312.902,5.0,3.0,2.0,2.0,52500.0
665.346,8.0,4.0,2.0,1.0,30500.0
1700.724,8.0,3.0,1.0,2.0,75600.0
1700.724,5.0,3.0,2.0,1.0,62500.0
3024.3,2.0,3.0,1.0,2.0,112800.0
796.992,3.0,2.0,2.0,3.0,35000.0
359.358,5.0,3.0,2.0,1.0,15100.0
1551.288,2.0,3.0,2.0,4.0,63600.0
1135.002,6.0,4.0,2.0,2.0,47700.0
523.026,6.0,2.0,1.0,2.0,30900.0
1779.0,3.0,3.0,2.0,2.0,65800.0
1284.438,6.0,1.0,0.0,2.0,62500.0
1569.078,3.0,4.0,2.0,1.0,54500.0
1885.74,6.0,2.0,2.0,1.0,70800.0
1732.746,4.0,2.0,2.0,3.0,69700.0
1067.4,4.0,3.0,2.0,1.0,38500.0
1885.74,5.0,4.0,2.0,2.0,72600.0
700.926,4.0,4.0,2.0,3.0,32800.0
1526.382,8.0,2.0,2.0,3.0,68800.0
925.08,7.0,3.0,2.0,2.0,42000.0
1956.9,5.0,2.0,2.0,1.0,71800.0
1384.062,1.0,2.0,1.0,1.0,49600.0
2063.64,12.0,2.0,2.0,2.0,90400.0
900.174,2.0,3.0,2.0,2.0,33100.0
1223.952,9.0,3.0,2.0,2.0,55800.0
2782.356,10.0,2.0,2.0,3.0,116400.0
3255.57,10.0,3.0,2.0,2.0,129200.0
732.948,4.0,4.0,2.0,1.0,26500.0
640.44,2.0,1.0,1.0,2.0,28800.0
1245.3,5.0,5.0,2.0,2.0,49800.0
2312.7,5.0,4.0,2.0,1.0,84000.0
3558.0,3.0,4.0,3.0,2.0,124000.0
925.08,8.0,3.0,2.0,1.0,39900.0
711.6,3.0,2.0,2.0,3.0,32000.0
1426.758,2.0,1.0,2.0,2.0,52100.0
1921.32,8.0,3.0,2.0,2.0,78800.0
925.08,4.0,4.0,2.0,3.0,40800.0
1031.82,5.0,3.0,2.0,1.0,38900.0
1366.272,2.0,2.0,2.0,1.0,46100.0
3202.2,12.0,2.0,1.0,2.0,135200.0
889.5,6.0,3.0,2.0,1.0,35400.0
1031.82,3.0,2.0,2.0,2.0,39600.0
1996.038,3.0,3.0,1.0,2.0,78000.0
711.6,2.0,1.0,2.0,2.0,26800.0
2892.654,7.0,1.0,2.0,4.0,119400.0
700.926,10.0,3.0,2.0,2.0,38900.0
1601.1,7.0,3.0,2.0,1.0,62200.0
1014.03,7.0,3.0,2.0,2.0,45200.0
1707.84,5.0,2.0,2.0,2.0,66700.0
1515.708,6.0,4.0,2.0,2.0,61100.0
448.308,4.0,3.0,1.0,1.0,21100.0
4091.7,11.0,1.0,2.0,1.0,157000.0
3187.968,2.0,3.0,2.0,2.0,114000.0
925.08,1.0,3.0,2.0,3.0,36100.0
1544.172,2.0,4.0,2.0,1.0,52000.0
2191.728,10.0,3.0,2.0,1.0,87900.0
1352.04,19.0,3.0,1.0,1.0,77100.0
1231.068,5.0,2.0,2.0,3.0,53500.0
1352.04,4.0,3.0,1.0,2.0,56800.0
1352.04,5.0,4.0,2.0,2.0,53700.0
1515.708,5.0,7.0,2.0,2.0,59000.0
818.34,6.0,4.0,2.0,2.0,36500.0
2099.22,5.0,1.0,2.0,1.0,77000.0
1366.272,8.0,2.0,1.0,2.0,63900.0
604.86,6.0,4.0,1.0,1.0,29700.0
2205.96,8.0,2.0,1.0,1.0,89900.0
2170.38,15.0,2.0,2.0,2.0,99000.0
1707.84,10.0,4.0,1.0,2.0,78800.0
949.986,5.0,4.0,2.0,2.0,39500.0
1814.58,12.0,3.0,1.0,2.0,86000.0
1700.724,2.0,3.0,2.0,1.0,57700.0
1167.024,10.0,2.0,1.0,2.0,60100.0
3010.068,10.0,2.0,2.0,2.0,120700.0
2184.612,2.0,4.0,2.0,2.0,78400.0
1352.04,5.0,5.0,2.0,2.0,53500.0
1569.078,3.0,2.0,2.0,2.0,58600.0
1102.98,7.0,1.0,2.0,1.0,44900.0
1152.792,5.0,4.0,1.0,3.0,54900.0
2430.114,10.0,1.0,2.0,1.0,96700.0
1647.354,2.0,4.0,2.0,1.0,55600.0
1779.0,2.0,3.0,0.0,2.0,73200.0
985.566,10.0,2.0,2.0,2.0,49100.0
1440.99,9.0,3.0,2.0,2.0,63500.0
1430.316,5.0,2.0,2.0,2.0,56900.0
1063.842,2.0,4.0,2.0,3.0,42500.0
811.224,12.0,4.0,2.0,2.0,45800.0
889.5,6.0,3.0,2.0,1.0,35400.0
2312.7,5.0,3.0,2.0,1.0,84200.0
1522.824,8.0,2.0,2.0,1.0,61200.0
3504.63,7.0,2.0,2.0,3.0,137100.0
1067.4,4.0,4.0,2.0,3.0,45800.0
1366.272,4.0,4.0,2.0,2.0,52600.0
747.18,6.0,2.0,2.0,1.0,30600.0
2063.64,3.0,2.0,2.0,2.0,76100.0
1707.84,6.0,2.0,3.0,2.0,63800.0
800.55,3.0,4.0,2.0,2.0,31000.0
2134.8,2.0,3.0,2.0,1.0,73100.0
925.08,14.0,2.0,2.0,2.0,53400.0
925.08,13.0,2.0,1.0,2.0,56300.0
604.86,2.0,4.0,2.0,2.0,22500.0
1366.272,2.0,3.0,2.0,2.0,49600.0
2052.966,10.0,4.0,2.0,2.0,86500.0
1191.93,3.0,4.0,2.0,1.0,41100.0
533.7,6.0,4.0,2.0,1.0,22700.0
925.08,5.0,4.0,2.0,3.0,42400.0
2134.8,5.0,3.0,2.0,3.0,85300.0
1362.714,11.0,3.0,2.0,1.0,60200.0
4091.7,4.0,1.0,3.0,2.0,145000.0
1551.288,11.0,2.0,2.0,2.0,70700.0
1298.67,7.0,2.0,1.0,2.0,59900.0
1487.244,10.0,2.0,2.0,2.0,66900.0
711.6,4.0,3.0,2.0,2.0,29700.0
1707.84,10.0,2.0,2.0,3.0,78400.0
996.24,8.0,3.0,2.0,1.0,42400.0
2255.772,5.0,2.0,2.0,2.0,86100.0
1779.0,3.0,2.0,2.0,2.0,66000.0
604.86,3.0,2.0,2.0,2.0,24500.0
1085.19,7.0,4.0,1.0,2.0,52000.0
1899.972,8.0,2.0,2.0,2.0,78300.0
1889.298,4.0,3.0,1.0,2.0,75800.0
732.948,1.0,2.0,2.0,1.0,22100.0
711.6,2.0,2.0,1.0,5.0,42400.0
1757.652,8.0,3.0,2.0,2.0,73100.0
1334.25,4.0,2.0,2.0,2.0,51900.0
1779.0,6.0,2.0,2.0,2.0,70800.0
1245.3,9.0,3.0,2.0,1.0,52800.0
1423.2,6.0,2.0,2.0,1.0,54500.0
1401.852,11.0,4.0,2.0,2.0,65100.0
818.34,6.0,1.0,1.0,2.0,41500.0
2134.8,11.0,4.0,2.0,2.0,91000.0
772.086,5.0,4.0,1.0,1.0,34000.0
925.08,1.0,4.0,2.0,1.0,28500.0
3202.2,5.0,3.0,2.0,1.0,115600.0
1601.1,4.0,4.0,2.0,1.0,57200.0
2028.06,6.0,4.0,2.0,1.0,75500.0
925.08,15.0,3.0,2.0,1.0,51100.0
384.264,10.0,3.0,2.0,1.0,24000.0
1889.298,3.0,4.0,1.0,2.0,74000.0
796.992,3.0,5.0,1.0,2.0,35200.0
